,text,phonetics,segmented_text,n_syl_mismatches,n_stress_inconsistencies,used_method_for_syl_text,phonetics_alt,n_alternatives
560,"Bill lingered, contemplating his work with artistic appreciation.",bʲ_ɪ1_ɫ ʎ_ɪ1_ŋ|ɡ_ɚ0_d kʰ_ɑ1_n|t_m̩0|p_l_ej0|tʲ_ɪ0_ŋ ç_ɪ1_z w_ɝ1_k w_ɪ0_d̪ ɑ0_ɹ|tʰ_ɪ1_s|tʲ_ɪ0_k ə0|p_ɹ_iː0|ʃ_i0|ej1|ʃ_n̩0,Bill lin|gered con|tem|plat|ing his work with ar|tis|tic ap|pre|ci|a|tion,[],[],"['1 vowel = 1 syl', 'SonoriPy', 'dataset', '1 vowel = 1 syl', '1 vowel = 1 syl', '1 vowel = 1 syl', 'dataset', 'dataset']","[['bʲ_ɪ1_ɫ'], ['ʎ_ɪ1_ŋ|ɡ_ɚ0_d'], ['kʰ_ɑ1_n|t_m̩0|p_l_ej0|tʲ_ɪ0_ŋ', 'kʰ_ɑ1_n|t_m̩0|p_l_ej0|ɾʲ_ɪ0_ŋ'], ['ç_ɪ1_z'], ['w_ɝ1_k'], ['w_ɪ0_d̪', 'w_ɪ0_t̪', 'w_ɪ0_ð', 'w_ɪ0_θ'], ['ɑ0_ɹ|tʰ_ɪ1_s|tʲ_ɪ0_k'], ['ə0|p_ɹ_iː0|ʃ_i0|ej1|ʃ_n̩0', 'ə0|p_ɹ_iː0|ʃ_i0|ej1|ʃ_ə0_n']]","[1, 1, 2, 1, 1, 4, 1, 2]"
561,What the flaming.,w_ɐ0_t d̪_iː0 f_l_ej1|mʲ_ɪ0_ŋ,What the flam|ing,[],[],"['1 vowel = 1 syl', '1 vowel = 1 syl', 'dataset']","[['w_ɐ0_t', 'w_ɐ0_ɾ', 'w_ɐ0_ʔ'], ['d̪_iː0', 'd̪_iː0_ʔ', 'd̪_ə0', 'iː0', 'iː0_ʔ', 'l_ə0', 'n_ə0', 's_ə0', 'ð_iː0', 'ð_iː0_ʔ', 'ð_ə0', 'ə0'], ['f_l_ej1|mʲ_ɪ0_ŋ']]","[3, 12, 1]"
562,Mrs McFee's jaws brought together with a snap.,mʲ_ɪ1|s_ɪ0_z m_ə0|k_fʲ_iː1_s dʒ_ɒː1_z b_ɹ_ɒ1_t tʰ_ʊ0|ɟ_ɛ1|ð_ɚ0 w_ɪ0_d̪ ej1 s_ɲ_æ1_p,Miss|es M|cFee's jaws brought to|geth|er with a snap,[],[],"['dataset', 'SonoriPy', '1 vowel = 1 syl', '1 vowel = 1 syl', 'dataset', '1 vowel = 1 syl', '1 vowel = 1 syl', '1 vowel = 1 syl']","[['mʲ_ɪ1|s_ɪ0_z'], ['m_ə0|k_fʲ_iː1_s', 'm_ə0|k_fʲ_iː1_z'], ['dʒ_ɒː1_z'], ['b_ɹ_ɒ1_t', 'b_ɹ_ɒ1_ʔ'], ['tʰ_ʊ0|ɟ_ɛ1|ð_ɚ0'], ['w_ɪ0_d̪', 'w_ɪ0_t̪', 'w_ɪ0_ð', 'w_ɪ0_θ'], ['ej1'], ['s_ɲ_æ1_p']]","[1, 2, 1, 2, 1, 4, 1, 1]"
563,"Then it is as I said, Womble announced with finality.",d̪_ɛ1_n ɪ0_t ɪ0_z ej0_z aj1 s_ɛ1_d w_ɑ1_m|b_ɫ̩0 ə0|n_aw1_n_s_t w_ɪ0_d̪ f_aj0|ɲ_æ1|ʎ_ɪ0|tʲ_i0,Then it is as I said Wom|ble an|nounced with fi|nal|i|ty,[],[],"['1 vowel = 1 syl', '1 vowel = 1 syl', '1 vowel = 1 syl', '1 vowel = 1 syl', 'acronym', '1 vowel = 1 syl', 'SonoriPy', 'dataset', '1 vowel = 1 syl', 'dataset']","[['d̪_ɛ1_n', 'd̪_ɪ1_n', 'ð_n̩1', 'ð_ɛ1_n', 'ð_ɪ1_n'], ['ɪ0_t', 'ɪ0_ɾ', 'ɪ0_ʔ'], ['ɪ0_z'], ['ej0_z', 'æ0_s'], ['aj1'], ['s_ɛ1_d'], ['w_ɑ1_m|b_ɫ̩0'], ['ə0|n_aw1_n_s_t'], ['w_ɪ0_d̪', 'w_ɪ0_t̪', 'w_ɪ0_ð', 'w_ɪ0_θ'], ['f_aj0|ɲ_æ1|ʎ_ɪ0|tʲ_i0', 'f_aj0|ɲ_æ1|ʎ_ɪ0|ɾʲ_i0', 'fʲ_ɪ0|ɲ_æ1|ʎ_ɪ0|tʲ_i0', 'fʲ_ɪ0|ɲ_æ1|ʎ_ɪ0|ɾʲ_i0']]","[5, 3, 1, 2, 1, 1, 1, 1, 4, 4]"
564,"With them were Indians, also three other men.",w_ɪ0_d̪ d̪_m̩0 w_ɚ0 ɪ1_n|dʲ_i0|n̩0_z ɒ1_ɫ|s_ow0 t̪_ɹ_iː1 ɐ1|d̪_ɚ0 m_ɛ1_n,With them were In|dians al|so three oth|er men,[3],[],"['1 vowel = 1 syl', '1 vowel = 1 syl', '1 vowel = 1 syl', 'SonoriPy', 'dataset', '1 vowel = 1 syl', 'dataset', '1 vowel = 1 syl']","[['w_ɪ0_d̪', 'w_ɪ0_t̪', 'w_ɪ0_ð', 'w_ɪ0_θ'], ['d̪_m̩0', 'd̪_ɛ0_m', 'm̩0', 'ð_m̩0', 'ð_ɛ0_m', 'ɛ0_m'], ['w_ɚ0', 'w_ɝ0'], ['ɪ1_n|dʲ_i0|n̩0_z'], ['ɒ1_ɫ|s_ow0'], ['t̪_ɹ_iː1', 'θ_ɹ_iː1'], ['ɐ1|d̪_ɚ0', 'ɐ1|ð_ɚ0'], ['m_ɛ1_n']]","[4, 6, 2, 1, 1, 2, 2, 1]"
565,Dennin's hands were released long enough for him to sign the document.,d_ɛ1|ɲ_ɪ0_n_z h_æ1_n_z w_ɚ0 ɹ_ɪ0|ʎ_iː1_s_t l_ɒ1_ŋ i0|n_ɐ1_f f_ɒ0_ɹ h_m̩0 t_ə0 s_aj1_n d̪_iː0 d_ɑ1|c_ʊ0|m_n̩0_t,De|nnin's hands were re|leased long e|nough for him to sign the doc|u|ment,[],[],"['SonoriPy', '1 vowel = 1 syl', '1 vowel = 1 syl', 'dataset', '1 vowel = 1 syl', 'dataset', '1 vowel = 1 syl', '1 vowel = 1 syl', '1 vowel = 1 syl', '1 vowel = 1 syl', '1 vowel = 1 syl', 'dataset']","[['d_ɛ1|ɲ_ɪ0_n_z'], ['h_æ1_n_z'], ['w_ɚ0', 'w_ɝ0'], ['ɹ_ɪ0|ʎ_iː1_s_t'], ['l_ɒ1_ŋ'], ['i0|n_ɐ1_f', 'ə0|n_ɐ1_f', 'ɪ0|n_ɐ1_f'], ['f_ɒ0_ɹ', 'f_ɚ0'], ['h_m̩0', 'm̩0', 'ç_ɪ0_m'], ['t_ə0', 'tʰ_ʉː0', 'tʰ_ʊ0', 'ɾ_ə0'], ['s_aj1_n'], ['d̪_iː0', 'd̪_iː0_ʔ', 'd̪_ə0', 'iː0', 'iː0_ʔ', 'l_ə0', 'n_ə0', 's_ə0', 'ð_iː0', 'ð_iː0_ʔ', 'ð_ə0', 'ə0'], ['d_ɑ1|c_ʊ0|m_n̩0_t', 'd_ɑ1|c_ʊ0|m_ɛ0_n_t']]","[1, 1, 2, 1, 1, 3, 2, 3, 4, 1, 12, 2]"
566,"Now Irvine was a man of impulse, a poet.",n_aw1 ɝ1|v_aj0_n w_ɐ0_z ej1 m_æ1_n ə0 ɪ1_m|pʰ_ɐ0_ɫ_s ej1 pʰ_ow1|ɪ0_t,Now Ir|vine was a man of im|pulse a po|et,[],[],"['1 vowel = 1 syl', 'dataset', '1 vowel = 1 syl', '1 vowel = 1 syl', '1 vowel = 1 syl', '1 vowel = 1 syl', 'dataset', '1 vowel = 1 syl', 'dataset']","[['n_aw1'], ['ɝ1|v_aj0_n', 'ɝ1|vʲ_ɪ0_n'], ['w_ɐ0_z', 'w_ɑ0_z', 'w_ə0_z'], ['ej1'], ['m_æ1_n'], ['ə0', 'ə0_v'], ['ɪ1_m|pʰ_ɐ0_ɫ_s'], ['ej1'], ['pʰ_ow1|ɪ0_t', 'pʰ_ow1|ɪ0_ʔ']]","[1, 2, 3, 1, 1, 2, 1, 1, 2]"
567,"He was just bursting with joy, joy over what.",iː0 w_ɐ0_z dʒ_ɐ1_s_t b_ɝ1_s|tʲ_ɪ0_ŋ w_ɪ0_d̪ dʒ_ɔj1 dʒ_ɔj1 ow1|v_ɚ0 w_ɐ0_t,He was just burst|ing with joy joy o|ver what,[],[],"['1 vowel = 1 syl', '1 vowel = 1 syl', '1 vowel = 1 syl', 'dataset', '1 vowel = 1 syl', '1 vowel = 1 syl', '1 vowel = 1 syl', 'dataset', '1 vowel = 1 syl']","[['iː0', 'ç_iː0'], ['w_ɐ0_z', 'w_ɑ0_z', 'w_ə0_z'], ['dʒ_ɐ1_s_t', 'dʒ_ə1_s', 'dʒ_ə1_s_t'], ['b_ɝ1_s|tʲ_ɪ0_ŋ'], ['w_ɪ0_d̪', 'w_ɪ0_t̪', 'w_ɪ0_ð', 'w_ɪ0_θ'], ['dʒ_ɔj1'], ['dʒ_ɔj1'], ['ow1|v_ɚ0'], ['w_ɐ0_t', 'w_ɐ0_ɾ', 'w_ɐ0_ʔ']]","[2, 3, 3, 1, 4, 1, 1, 1, 3]"
568,"At Lake Linderman I had one canoe, very good Peterborough canoe.",æ0_t l_ej1_k ʎ_ɪ1_n|d_ɚ0|m_ə0_n aj1 h_æ0_d w_ɐ1_n kʰ_ə0|n_ʉː1 v_ɛ1|ɹ_i0 ɡ_ʊ1_d pʰ_iː1|t_ɚ0|b_ə0|ɹ_ə0 kʰ_ə0|n_ʉː1,At Lake Lin|de|rman I had one ca|noe ver|y good Pe|ter|bor|ough ca|noe,[],[],"['1 vowel = 1 syl', '1 vowel = 1 syl', 'SonoriPy', 'acronym', '1 vowel = 1 syl', '1 vowel = 1 syl', 'dataset', 'dataset', '1 vowel = 1 syl', 'dataset', 'dataset']","[['æ0_t', 'æ0_ɾ', 'æ0_ʔ'], ['l_ej1_k'], ['ʎ_ɪ1_n|d_ɚ0|m_ə0_n', 'ʎ_ɪ1_n|d_ɚ0|m_æ0_n'], ['aj1'], ['h_æ0_d'], ['w_ɐ1_n'], ['kʰ_ə0|n_ʉː1'], ['v_ɛ1|ɹ_i0'], ['ɡ_ʊ1_d'], ['pʰ_iː1|t_ɚ0|b_ə0|ɹ_ə0', 'pʰ_iː|t_ɚ|b_ɹ_ə', 'pʰ_iː1|ɾ_ɚ0|b_ə0|ɹ_ə0', 'pʰ_iː|ɾ_ɚ|b_ɹ_ə'], ['kʰ_ə0|n_ʉː1']]","[3, 1, 2, 1, 1, 1, 1, 1, 1, 4, 1]"
569,Behind him lay the thousand-years-long road across all Siberia and Russia.,b_ə0|h_aj1_n_d h_m̩0 l_ej1 d̪_iː0 t̪_aw1|z_ə0_n_d-j_ɪ1_ɹ_z-l_ɒ1_ŋ ɹ_ow1_d ə0|k_ɹ_ɒ1_s ɑː1_ɫ s_aj0|bʲ_ɪ1|ɹ_i0|ə0 n̩0 ɹ_ɐ1|ʃ_ə0,Be|hind him lay the thou|sand-years-long road a|cross all Si|be|ri|a and Rus|sia,[],[],"['dataset', '1 vowel = 1 syl', '1 vowel = 1 syl', '1 vowel = 1 syl', 'dataset-1 vowel = 1 syl-1 vowel = 1 syl', '1 vowel = 1 syl', 'dataset', '1 vowel = 1 syl', 'dataset', '1 vowel = 1 syl', 'dataset']","[['b_ə0|h_aj1_n_d', 'bʲ_iː0|h_aj1_n_d'], ['h_m̩0', 'm̩0', 'ç_ɪ0_m'], ['l_ej1'], ['d̪_iː0', 'd̪_iː0_ʔ', 'd̪_ə0', 'iː0', 'iː0_ʔ', 'l_ə0', 'n_ə0', 's_ə0', 'ð_iː0', 'ð_iː0_ʔ', 'ð_ə0', 'ə0'], ['t̪_aw1|z_ə0_n_d-j_ɪ1_ɹ_z-l_ɒ1_ŋ', 'θ_aw1|z_ə0_n_d-j_ɪ1_ɹ_z-l_ɒ1_ŋ'], ['ɹ_ow1_d'], ['ə0|k_ɹ_ɒ1_s'], ['ɑː1_ɫ', 'ɒː1_ɫ'], ['s_aj|bʲ_ɪ|ɹ_i_ə', 's_aj0|bʲ_ɪ1|ɹ_i0|ə0'], ['n̩0', 'n̩0_d', 'æ0_n', 'æ0_n_d', 'æ0_n_ʔ', 'æ0_ʔ', 'ɛ0_n'], ['ɹ_ɐ1|ʃ_ə0']]","[2, 3, 1, 12, 2, 1, 1, 2, 2, 7, 1]"
570,He had forgotten to build a fire and thaw out.,iː0 h_æ0_d f_ɚ0|ɡ_ɑ1|t_ə0_n t_ə0 bʲ_ɪ1_ɫ_d ej1 f_aj1|ɚ0 n̩0 θ_ɒː1 aw1_t,He had for|got|ten to build a fi|re and thaw out,[],[],"['1 vowel = 1 syl', '1 vowel = 1 syl', 'dataset', '1 vowel = 1 syl', '1 vowel = 1 syl', '1 vowel = 1 syl', 'dataset', '1 vowel = 1 syl', '1 vowel = 1 syl', '1 vowel = 1 syl']","[['iː0', 'ç_iː0'], ['h_æ0_d'], ['f_ɚ0|ɡ_ɑ1|t_ə0_n', 'f_ɚ0|ɡ_ɑ1|ɾ_ə0_n', 'f_ɚ0|ɡ_ɑ1|ʔ_n̩0'], ['t_ə0', 'tʰ_ʉː0', 'tʰ_ʊ0', 'ɾ_ə0'], ['bʲ_ɪ1_ɫ_d'], ['ej1'], ['f_aj1|ɚ0'], ['n̩0', 'n̩0_d', 'æ0_n', 'æ0_n_d', 'æ0_n_ʔ', 'æ0_ʔ', 'ɛ0_n'], ['θ_ɒː1'], ['aw1_t', 'aw1_ʔ']]","[2, 1, 3, 4, 1, 1, 1, 7, 1, 2]"
571,I never saw anything like her in my life.,aj1 n_ɛ1|v_ɚ0 s_ɒ1 ɛ1|ɲ_i0|t̪_ɪ0_ŋ l_aj1_k h_ɝ0 n̩1 m_aj1 l_aj1_f,I nev|er saw an|y|thing like her in my life,[],[],"['acronym', 'dataset', '1 vowel = 1 syl', 'dataset', '1 vowel = 1 syl', '1 vowel = 1 syl', '1 vowel = 1 syl', '1 vowel = 1 syl', '1 vowel = 1 syl']","[['aj1'], ['n_ɛ1|v_ɚ0'], ['s_ɒ1'], ['ɛ1|ɲ_i0|t̪_ɪ0_ŋ', 'ɛ1|ɲ_i0|θ_ɪ0_ŋ'], ['l_aj1_k'], ['h_ɝ0', 'ɚ0'], ['n̩1', 'ɪ1_n'], ['m_aj1', 'm_ɑ1', 'm_ə1'], ['l_aj1_f']]","[1, 1, 1, 2, 1, 2, 2, 3, 1]"
572,There was no law on the Yukon save what they made for themselves.,d̪_ɚ1 w_ɐ0_z n_ow1 l_ɒ1 ɑ1_n d̪_iː0 j_ʉː1|k_ɑ0_n s_ej1_v w_ɐ0_t d̪_ej0 m_ej1_d f_ɒ0_ɹ d̪_ə0_m|s_ɛ1_ɫ_v_z,There was no law on the Yu|kon save what they made for them|selves,[],[],"['1 vowel = 1 syl', '1 vowel = 1 syl', '1 vowel = 1 syl', '1 vowel = 1 syl', '1 vowel = 1 syl', '1 vowel = 1 syl', 'dataset', '1 vowel = 1 syl', '1 vowel = 1 syl', '1 vowel = 1 syl', '1 vowel = 1 syl', '1 vowel = 1 syl', 'dataset']","[['d̪_ɚ1', 'd̪_ɛ1_ɹ', 'ð_ɚ1', 'ð_ɛ1_ɹ'], ['w_ɐ0_z', 'w_ɑ0_z', 'w_ə0_z'], ['n_ow1'], ['l_ɒ1'], ['ow1|ɛ0_n', 'ɑ1_n', 'ɒ1_n', 'ə1_n'], ['d̪_iː0', 'd̪_iː0_ʔ', 'd̪_ə0', 'iː0', 'iː0_ʔ', 'l_ə0', 'n_ə0', 's_ə0', 'ð_iː0', 'ð_iː0_ʔ', 'ð_ə0', 'ə0'], ['j_ʉː1|k_ɑ0_n'], ['s_ej1_v'], ['w_ɐ0_t', 'w_ɐ0_ɾ', 'w_ɐ0_ʔ'], ['d̪_ej0', 'ð_ej0'], ['m_ej1_d'], ['f_ɒ0_ɹ', 'f_ɚ0'], ['d̪_ə0_m|s_ɛ1_ɫ_v_z', 'd̪_ɛ0_m|s_ɛ1_ɫ_v_z', 'ð_ə0_m|s_ɛ1_ɫ_v_z', 'ð_ɛ0_m|s_ɛ1_ɫ_v_z']]","[4, 3, 1, 1, 4, 12, 1, 1, 3, 2, 1, 2, 4]"
573,"Good business man, Curly, O'Brien was saying.",ɡ_ʊ1_d bʲ_ɪ1|z_ɲ_ɪ0_s m_æ1_n kʰ_ɝ1|ʎ_i0 ow0|b_ɹ_i1_ə_n w_ɐ0_z s_ej1|n̩0,Good busi|ness man Curl|y O|'Brien was say|ing,[],[],"['1 vowel = 1 syl', 'dataset', '1 vowel = 1 syl', 'dataset', 'SonoriPy', '1 vowel = 1 syl', 'dataset']","[['ɡ_ʊ1_d'], ['bʲ_ɪ1|z_ɲ_ɪ0_s', 'bʲ_ɪ1|z_ɲ_ɪ0_z'], ['m_æ1_n'], ['kʰ_ɝ1|ʎ_i0'], ['ow0|b_ɹ_aj1|ə0_n', 'ow0|b_ɹ_i1_ə_n', 'ow0|b_ɹ_i1|ə0_n'], ['w_ɐ0_z', 'w_ɑ0_z', 'w_ə0_z'], ['s_ej1|n̩0', 's_ej1|ɪ0_n', 's_ej1|ɪ0_ŋ']]","[1, 2, 1, 1, 3, 3, 3]"
574,"There weren't any missions, and he was the man to know.",d̪_ɚ1 w_ɝ1|ə0_n_t ɛ0|ɲ_i0 mʲ_ɪ1|ʃ_n̩0_z n̩0 iː0 w_ɐ0_z d̪_iː0 m_æ1_n t_ə0 n_ow1,There were|n't an|y mi|ssions and he was the man to know,[],[],"['1 vowel = 1 syl', 'dataset', 'dataset', 'SonoriPy', '1 vowel = 1 syl', '1 vowel = 1 syl', '1 vowel = 1 syl', '1 vowel = 1 syl', '1 vowel = 1 syl', '1 vowel = 1 syl', '1 vowel = 1 syl']","[['d̪_ɚ1', 'd̪_ɛ1_ɹ', 'ð_ɚ1', 'ð_ɛ1_ɹ'], ['w_ɝ1_n_t', 'w_ɝ1_n_ʔ', 'w_ɝ1|ə0_n_t', 'w_ɝ1|ə0_n_ʔ'], ['ɛ0|ɲ_i0'], ['mʲ_ɪ1|ʃ_n̩0_z', 'mʲ_ɪ1|ʃ_ə0_n_z'], ['n̩0', 'n̩0_d', 'æ0_n', 'æ0_n_d', 'æ0_n_ʔ', 'æ0_ʔ', 'ɛ0_n'], ['iː0', 'ç_iː0'], ['w_ɐ0_z', 'w_ɑ0_z', 'w_ə0_z'], ['d̪_iː0', 'd̪_iː0_ʔ', 'd̪_ə0', 'iː0', 'iː0_ʔ', 'l_ə0', 'n_ə0', 's_ə0', 'ð_iː0', 'ð_iː0_ʔ', 'ð_ə0', 'ə0'], ['m_æ1_n'], ['t_ə0', 'tʰ_ʉː0', 'tʰ_ʊ0', 'ɾ_ə0'], ['n_ow1']]","[4, 4, 1, 2, 7, 2, 3, 12, 1, 4, 1]"
575,And the big Persian knew of his existence before he did of hers.,n̩0 d̪_iː0 bʲ_ɪ1_ɡ pʰ_ɝ1|ʒ_n̩0 ɲ_ʉː1 ə0 ç_ɪ1_z ɛ0|ɡ_z_ɪ1_s|t_ə0_n_s b_ə0|f_ɒ1_ɹ iː0 dʲ_ɪ1_d ə0 h_ɝ1_z,And the big Per|sian knew of his ex|ist|ence be|fore he did of hers,[],[],"['1 vowel = 1 syl', '1 vowel = 1 syl', '1 vowel = 1 syl', 'dataset', '1 vowel = 1 syl', '1 vowel = 1 syl', '1 vowel = 1 syl', 'dataset', 'dataset', '1 vowel = 1 syl', '1 vowel = 1 syl', '1 vowel = 1 syl', '1 vowel = 1 syl']","[['n̩0', 'n̩0_d', 'æ0_n', 'æ0_n_d', 'æ0_n_ʔ', 'æ0_ʔ', 'ɛ0_n'], ['d̪_iː0', 'd̪_iː0_ʔ', 'd̪_ə0', 'iː0', 'iː0_ʔ', 'l_ə0', 'n_ə0', 's_ə0', 'ð_iː0', 'ð_iː0_ʔ', 'ð_ə0', 'ə0'], ['bʲ_ɪ1_ɡ'], ['pʰ_ɝ1|ʒ_n̩0', 'pʰ_ɝ1|ʒ_ə0_n'], ['ɲ_ʉː1'], ['ə0', 'ə0_v'], ['ç_ɪ1_z'], ['ɛ0|ɡ_z_ɪ1_s|t_ə0_n_s', 'ɪ0|ɡ_z_ɪ1_s|t_ə0_n_s'], ['b_ə0|f_ɒ1_ɹ', 'bʲ_i0|f_ɒ1_ɹ'], ['iː0', 'ç_iː0'], ['dʲ_ɪ1_d'], ['ə0', 'ə0_v'], ['h_ɝ1_z', 'ɚ1_z']]","[7, 12, 1, 2, 1, 2, 1, 2, 2, 2, 1, 2, 2]"
576,"Once the jews harp began emitting its barbaric rhythms, Michael was helpless.",w_ɐ1_n_s d̪_iː0 dʒ_ʉː1_z h_ɑ1_ɹ_p bʲ_ɪ0|ɡ_æ1_n ɪ0|mʲ_ɪ1|tʲ_ɪ0_ŋ ɪ0_t_s b_ɑ0_ɹ|b_ɛ1|ɹ_ɪ0_k ɹ_ɪ1|ð_m̩0_z m_aj1|k_ɫ̩0 w_ɐ0_z h_ɛ1_ɫ|pʲ_ʎ_ɪ0_s,Once the jews harp be|gan e|mit|ting its bar|bar|ic rhy|thms Mi|chael was help|less,[],[],"['1 vowel = 1 syl', '1 vowel = 1 syl', '1 vowel = 1 syl', '1 vowel = 1 syl', 'dataset', 'dataset', '1 vowel = 1 syl', 'dataset', 'dataset', 'dataset', '1 vowel = 1 syl', 'dataset']","[['w_ɐ1_n_s', 'w_ɐ1_n_t_s'], ['d̪_iː0', 'd̪_iː0_ʔ', 'd̪_ə0', 'iː0', 'iː0_ʔ', 'l_ə0', 'n_ə0', 's_ə0', 'ð_iː0', 'ð_iː0_ʔ', 'ð_ə0', 'ə0'], ['dʒ_ʉː1_z'], ['h_ɑ1_ɹ_p'], ['bʲ_ɪ0|ɡ_æ1_n'], ['ɪ0|mʲ_ɪ1|tʲ_ɪ0_ŋ', 'ɪ0|mʲ_ɪ1|ɾʲ_ɪ0_ŋ'], ['ɪ0_t_s', 'ɪ0_ʔ_s'], ['b_ɑ0_ɹ|b_ɛ1|ɹ_ɪ0_k'], ['ɹ_ɪ1|ð_m̩0_z'], ['m_aj1|k_ɫ̩0'], ['w_ɐ0_z', 'w_ɑ0_z', 'w_ə0_z'], ['h_ɛ1_ɫ|pʲ_ʎ_ɪ0_s']]","[2, 12, 1, 1, 1, 2, 2, 1, 1, 1, 3, 1]"
577,But we'll just postpone this.,b_ɐ0_t w_ɪ0_ɫ dʒ_ɐ1_s_t pʰ_ow0_s|p_ow1_n d̪_ɪ1_s,But we'll just post|pone this,[],[],"['1 vowel = 1 syl', '1 vowel = 1 syl', '1 vowel = 1 syl', 'dataset', '1 vowel = 1 syl']","[['b_ɐ0_t', 'b_ɐ0_ʔ', 'b_ə0_ɾ'], ['w_i0|ɫ̩0', 'w_ɪ0_ɫ', 'w_ɫ̩0'], ['dʒ_ɐ1_s_t', 'dʒ_ə1_s', 'dʒ_ə1_s_t'], ['pʰ_ow0_s|p_ow1_n'], ['d̪_ɪ1_s', 'ð_ɪ1_s']]","[3, 3, 3, 1, 2]"
578,There was the Emma Louisa.,d̪_ɚ1 w_ɐ0_z d̪_iː0 ɛ1|m_ə0 ʎ_ʉ1|iː0|z_ə0,There was the Em|ma Lou|i|sa,[],[],"['1 vowel = 1 syl', '1 vowel = 1 syl', '1 vowel = 1 syl', 'dataset', 'dataset']","[['d̪_ɚ1', 'd̪_ɛ1_ɹ', 'ð_ɚ1', 'ð_ɛ1_ɹ'], ['w_ɐ0_z', 'w_ɑ0_z', 'w_ə0_z'], ['d̪_iː0', 'd̪_iː0_ʔ', 'd̪_ə0', 'iː0', 'iː0_ʔ', 'l_ə0', 'n_ə0', 's_ə0', 'ð_iː0', 'ð_iː0_ʔ', 'ð_ə0', 'ə0'], ['ɛ1|m_ə0'], ['ʎ_ʉ1|iː0|z_ə0']]","[4, 3, 12, 1, 1]"
579,This is my fifth voyage.,d̪_ɪ1_s ɪ0_z m_aj1 fʲ_ɪ1_f_t v_ɔj1|ɪ0_dʒ,This is my fifth voy|age,[],[],"['1 vowel = 1 syl', '1 vowel = 1 syl', '1 vowel = 1 syl', '1 vowel = 1 syl', 'dataset']","[['d̪_ɪ1_s', 'ð_ɪ1_s'], ['ɪ0_z'], ['m_aj1', 'm_ɑ1', 'm_ə1'], ['fʲ_ɪ1_f_t', 'fʲ_ɪ1_f_θ', 'fʲ_ɪ1_θ'], ['v_ɔj1|ɪ0_dʒ']]","[2, 1, 3, 3, 1]"
580,It was this proposition that started the big idea in Daughtry's mind.,ɪ0_t w_ɐ0_z d̪_ɪ1_s p_ɹ_ɑ0|p_ə0|z_ɪ1|ʃ_n̩0 d̪_æ1_t s_t_ɑ1_ɹ|tʲ_ɪ0_d d̪_iː0 bʲ_ɪ1_ɡ aj0|dʲ_i1|ə0 n̩1 d_ɒ1|tʲ_ɹ_i0_s m_aj1_n_d,It was this prop|o|si|tion that star|ted the big i|de|a in Dau|ghtry's mind,[],[],"['1 vowel = 1 syl', '1 vowel = 1 syl', '1 vowel = 1 syl', 'dataset', '1 vowel = 1 syl', 'SonoriPy', '1 vowel = 1 syl', '1 vowel = 1 syl', 'dataset', '1 vowel = 1 syl', 'SonoriPy', '1 vowel = 1 syl']","[['ɪ0_t', 'ɪ0_ɾ', 'ɪ0_ʔ'], ['w_ɐ0_z', 'w_ɑ0_z', 'w_ə0_z'], ['d̪_ɪ1_s', 'ð_ɪ1_s'], ['p_ɹ_ɑ0|p_ə0|z_ɪ1|ʃ_n̩0', 'p_ɹ_ɑ0|p_ə0|z_ɪ1|ʃ_ə0_n'], ['d̪_æ1_t', 'd̪_æ1_ɾ', 'd̪_æ1_ʔ', 'l_æ1_t', 'l_æ1_ɾ', 'l_æ1_ʔ', 'n_æ1_t', 'n_æ1_ɾ', 'n_æ1_ʔ', 'z_æ1_t', 'z_æ1_ɾ', 'z_æ1_ʔ', 'ð_æ1_t', 'ð_æ1_ɾ', 'ð_æ1_ʔ'], ['s_t_ɑ1_ɹ|tʲ_ɪ0_d', 's_t_ɑ1_ɹ|ɾʲ_ɪ0_d'], ['d̪_iː0', 'd̪_iː0_ʔ', 'd̪_ə0', 'iː0', 'iː0_ʔ', 'l_ə0', 'n_ə0', 's_ə0', 'ð_iː0', 'ð_iː0_ʔ', 'ð_ə0', 'ə0'], ['bʲ_ɪ1_ɡ'], ['aj0|dʲ_i1_ə', 'aj0|dʲ_i1|ə0'], ['n̩1', 'ɪ1_n'], ['d_ɒ1|tʲ_ɹ_i0_s', 'd_ɒ1|tʲ_ɹ_i0_z'], ['m_aj1_n_d']]","[3, 3, 2, 2, 15, 2, 12, 1, 2, 2, 2, 1]"
