,text,phonetics,segmented_text,n_syl_mismatches,n_stress_inconsistencies,used_method_for_syl_text,phonetics_alt,n_alternatives
532,"Dunham, can your boy go along with Jesse.",d_ɐ1|n_m̩0 cʰ_æ1_n j_ɒː0 b_ɔj1 ɡ_əw1 ə0|l_ɒ1_ŋ w_ɪ0_ð dʒ_ɛ1|s_ɪ0,Du|nham can your boy go a|long with Jes|se,[],[],"['SonoriPy', '1 vowel = 1 syl', '1 vowel = 1 syl', '1 vowel = 1 syl', '1 vowel = 1 syl', 'dataset', '1 vowel = 1 syl', 'dataset']","[['d_ɐ1|n_m̩0'], ['cʰ_æ1_n', 'k_n̩1'], ['j_ɒː0', 'j_ə0', 'j_ʊ0|ə0'], ['b_ɔj1'], ['ɡ_əw1'], ['ə0|l_ɒ1_ŋ'], ['w_ɪ0|i0', 'w_ɪ0_ð', 'w_ɪ0_θ'], ['dʒ_ɛ1|s_ɪ0']]","[1, 2, 3, 1, 1, 1, 3, 1]"
533,"But Johannes could, and did.",b_ɐ0_t dʒ_əw1|h_æ0|n_ə0_s kʰ_ʊ1_d n̩0 d_ɪ1_d,But Jo|han|nes could and did,[],[],"['1 vowel = 1 syl', 'dataset', '1 vowel = 1 syl', '1 vowel = 1 syl', '1 vowel = 1 syl']","[['b_ɐ0_t', 'b_ɐ0_ʔ'], ['dʒ_əw1|h_æ0|n_ə0_s'], ['kʰ_ʊ1_d'], ['n̩0', 'n̩0_d', 'æ0_n_d', 'ɛ0_n', 'ʔ_æ0_n_d', 'ʔ_ɛ0_n'], ['d_ɪ1_d']]","[2, 1, 1, 6, 1]"
534,A new preacher and a new doctrine come to Jerusalem.,ej1 ɲ_ʉː1 p_ɹ_iː1|tʃ_ə0 n̩0 ej1 ɲ_ʉː1 d_ɒ1_k|t_ɹ_ɪ0_n kʰ_ɐ1_m t_ə0 dʒ_ə0|ɹ_ʉː1|s_ə0|l_m̩0,A new preach|er and a new doc|trine come to Je|ru|sa|lem,[],[],"['acronym', '1 vowel = 1 syl', 'dataset', '1 vowel = 1 syl', '1 vowel = 1 syl', '1 vowel = 1 syl', 'dataset', '1 vowel = 1 syl', '1 vowel = 1 syl', 'dataset']","[['ej1'], ['ɲ_ʉː1'], ['p_ɹ_iː1|tʃ_ə0'], ['n̩0', 'n̩0_d', 'æ0_n_d', 'ɛ0_n', 'ʔ_æ0_n_d', 'ʔ_ɛ0_n'], ['ej1'], ['ɲ_ʉː1'], ['d_ɒ1_k|t_ɹ_ɪ0_n'], ['kʰ_ɐ1_m'], ['t_ə0', 'tʃ_ʉː0', 'tʰ_ʉː0'], ['dʒ_ə0|ɹ_ʉː1|s_ə0|l_m̩0', 'dʒ_ə0|ɹ_ʉː1|z_ə0|l_m̩0']]","[1, 1, 1, 6, 1, 1, 1, 1, 3, 2]"
535,He would destroy all things that are fixed.,i0 w_ə1_d d_ɪ0_s|t_ɹ_ɔj1 ɒː1_ɫ f_ɪ1_ŋ_z d̪_æ1_t ɑː0 f_ɪ1_k_s_t,He would de|stroy all things that are fixed,[],[],"['1 vowel = 1 syl', '1 vowel = 1 syl', 'dataset', '1 vowel = 1 syl', '1 vowel = 1 syl', '1 vowel = 1 syl', '1 vowel = 1 syl', '1 vowel = 1 syl']","[['i0', 'ç_i0', 'ç_iː0'], ['w_ə1_d', 'w_ʊ1_d', 'ə1_d'], ['d_ɪ0_s|t_ɹ_ɔj1', 'd_ɪ0_s|tʃ_ɹ_ɔj1'], ['ɒː1_ɫ'], ['f_ɪ1_ŋ_z', 't̪_ɪ1_ŋ_z', 'θ_ɪ1_ŋ_z'], ['d̪_æ1_t', 'd̪_æ1_ʔ', 'ð_æ1_t', 'ð_æ1_ʔ'], ['ɑː0', 'ə0', 'ɛː0'], ['f_ɪ1_k_s_t']]","[3, 3, 2, 1, 3, 4, 3, 1]"
536,He was an enthusiast and a desert dweller.,i0 w_ɐ0_z n̩0 ɪ0_n|θ_j_ʉː1|z_ɪ0|æ0_s_t n̩0 ej1 d_ɛ1|z_ə0_t d_w_ɛ1|l_ə0,He was an en|thu|si|ast and a des|ert dwell|er,[],[],"['1 vowel = 1 syl', '1 vowel = 1 syl', '1 vowel = 1 syl', 'dataset', '1 vowel = 1 syl', '1 vowel = 1 syl', 'dataset', 'dataset']","[['i0', 'ç_i0', 'ç_iː0'], ['w_ɐ0_z', 'w_ɒ0_z', 'w_ə0_z'], ['n̩0', 'æ0_n'], ['ɪ0_n|θ_j_ʉː1|z_ɪ0|æ0_s_t'], ['n̩0', 'n̩0_d', 'æ0_n_d', 'ɛ0_n', 'ʔ_æ0_n_d', 'ʔ_ɛ0_n'], ['ej1'], ['d_ɛ1|z_ə0_t', 'd_ɛ1|z_ə0_ʔ', 'd_ɪ1|z_ɜː0_t', 'd_ɪ1|z_ɜː0_ʔ'], ['d_w_ɛ1|l_ə0']]","[3, 3, 2, 1, 6, 1, 4, 1]"
537,"What Pascal glimpsed with the vision of a seer, I have lived.",w_ɒ0_t pʰ_æ1_s|k_ɫ̩0 ɟ_ʎ_ɪ1_m_p_s_t w_ɪ0_ð d̪_iː0 v_ɪ1|ʒ_ə0_n ɒ0_v ej1 s_iː1|ə0 aj1 h_æ1_v ʎ_ɪ1_v_d,What Pas|cal glimpsed with the vi|sion of a seer I have lived,[8],[],"['1 vowel = 1 syl', 'dataset', '1 vowel = 1 syl', '1 vowel = 1 syl', '1 vowel = 1 syl', 'dataset', '1 vowel = 1 syl', '1 vowel = 1 syl', '1 vowel = 1 syl', 'acronym', '1 vowel = 1 syl', '1 vowel = 1 syl']","[['w_ɒ0_t', 'w_ɒ0_ʔ'], ['pʰ_æ1_s|k_ɫ̩0'], ['ɟ_ʎ_ɪ1_m_p_s_t'], ['w_ɪ0|i0', 'w_ɪ0_ð', 'w_ɪ0_θ'], ['d̪_iː0', 'd̪_iː0_ʔ', 'd̪_ə0', 'iː0', 'iː0_ʔ', 'l_ə0', 'n_ə0', 's_ə0', 'ð_iː0', 'ð_iː0_ʔ', 'ð_ə0', 'ə0'], ['v_ɪ1|ʒ_ə0_n'], ['ɒ0_v', 'ə0', 'ə0_v'], ['ej1'], ['s_iː1|ə0', 's_ɪ_ə', 's_ɪ1|ə0'], ['aj1'], ['h_æ1_v'], ['ʎ_ɪ1_v_d']]","[2, 1, 1, 3, 12, 1, 3, 1, 3, 1, 1, 1]"
538,I should like to engage just for one whole life in that.,aj1 ʃ_ʊ1_d l_aj1_k t_ə0 ɛ0|ŋ_ej1_dʒ dʒ_ɐ1_s_t f_ɒː0 w_ɐ1_n h_əw1_ɫ l_aj1_f ɪ1_n d̪_æ1_t,I should like to en|gage just for one whole life in that,[],[],"['acronym', '1 vowel = 1 syl', '1 vowel = 1 syl', '1 vowel = 1 syl', 'dataset', '1 vowel = 1 syl', '1 vowel = 1 syl', '1 vowel = 1 syl', '1 vowel = 1 syl', '1 vowel = 1 syl', '1 vowel = 1 syl', '1 vowel = 1 syl']","[['aj1'], ['ʃ_ʊ1_d'], ['l_aj1_k'], ['t_ə0', 'tʃ_ʉː0', 'tʰ_ʉː0'], ['ɛ0|ŋ_ej1_dʒ', 'ɪ0|ŋ_ej1_dʒ'], ['dʒ_ɐ1_s_t'], ['f_ɒː0', 'f_ə0'], ['w_ɐ1_n', 'w_ɒ1_n'], ['h_əw1_ɫ'], ['l_aj1_f'], ['ɪ1_n', 'ʔ_ɪ1_n'], ['d̪_æ1_t', 'd̪_æ1_ʔ', 'ð_æ1_t', 'ð_æ1_ʔ']]","[1, 1, 1, 3, 2, 1, 2, 2, 1, 1, 2, 4]"
539,"Yea, so are all the lesser animals of today clean.",j_ɛː1 s_əw1 ɑː0 ɒː1_ɫ d̪_iː0 l_ɛ1|s_ə0 æ1|ɲ_ɪ0|m_ɫ̩0_z ɒ0_v tʰ_ə0|d_ej1 c_ʎ_iː1_n,Yea so are all the less|er a|ni|mals of to|day clean,[],[],"['1 vowel = 1 syl', '1 vowel = 1 syl', '1 vowel = 1 syl', '1 vowel = 1 syl', '1 vowel = 1 syl', 'dataset', 'SonoriPy', '1 vowel = 1 syl', 'dataset', '1 vowel = 1 syl']","[['j_æ1|ə0', 'j_ɛː1'], ['s_əw1'], ['ɑː0', 'ə0', 'ɛː0'], ['ɒː1_ɫ'], ['d̪_iː0', 'd̪_iː0_ʔ', 'd̪_ə0', 'iː0', 'iː0_ʔ', 'l_ə0', 'n_ə0', 's_ə0', 'ð_iː0', 'ð_iː0_ʔ', 'ð_ə0', 'ə0'], ['l_ɛ1|s_ə0'], ['æ1|ɲ_ɪ0|m_ɫ̩0_z'], ['ɒ0_v', 'ə0', 'ə0_v'], ['tʰ_ə0|d_ej1'], ['c_ʎ_iː1_n']]","[2, 1, 3, 1, 12, 1, 1, 3, 1, 1]"
540,The Warden with a quart of champagne.,d̪_iː0 w_ɒː1|d_ə0_n w_ɪ0_ð ej1 k_w_ɒː1_t ɒ0_v ʃ_æ0_m|pʰ_ej1_n,The Ward|en with a quart of cham|pagne,[],[],"['1 vowel = 1 syl', 'dataset', '1 vowel = 1 syl', '1 vowel = 1 syl', '1 vowel = 1 syl', '1 vowel = 1 syl', 'dataset']","[['d̪_iː0', 'd̪_iː0_ʔ', 'd̪_ə0', 'iː0', 'iː0_ʔ', 'l_ə0', 'n_ə0', 's_ə0', 'ð_iː0', 'ð_iː0_ʔ', 'ð_ə0', 'ə0'], ['w_ɒː1|d_ə0_n'], ['w_ɪ0|i0', 'w_ɪ0_ð', 'w_ɪ0_θ'], ['ej1'], ['k_w_ɒː1_t', 'k_w_ɒː1_ʔ'], ['ɒ0_v', 'ə0', 'ə0_v'], ['ʃ_æ0_m|pʰ_ej1_n']]","[12, 1, 3, 1, 2, 3, 1]"
541,"Without a doubt, some of them have dinner engagements.",w_ɪ0|d̪_aw1_t ej1 d_aw1_t s_ɐ0_m ɒ0_v d̪_ɛ0_m h_æ1_v d_ɪ1|n_ə0 ɪ0|ŋ_ej1|dʒ_m_n̩0_t_s,With|out a doubt some of them have din|ner en|ga|gements,[],[],"['dataset', '1 vowel = 1 syl', '1 vowel = 1 syl', '1 vowel = 1 syl', '1 vowel = 1 syl', '1 vowel = 1 syl', '1 vowel = 1 syl', 'dataset', 'SonoriPy']","[['w_ɪ0|d̪_aw1_t', 'w_ɪ0|d̪_aw1_ʔ', 'w_ɪ0|v_aw1_t', 'w_ɪ0|v_aw1_ʔ', 'w_ɪ0|ð_aw1_t', 'w_ɪ0|ð_aw1_ʔ', 'w_ɪ0|θ_aw1_t', 'w_ɪ0|θ_aw1_ʔ'], ['ej1'], ['d_aw1_t', 'd_aw1_ʔ'], ['s_ɐ0_m'], ['ɒ0_v', 'ə0', 'ə0_v'], ['d̪_ɛ0_m', 'm̩0', 'ð_ɛ0_m', 'ɛ0_m'], ['h_æ1_v'], ['d_ɪ1|n_ə0'], ['ɪ0|ŋ_ej1|dʒ_m_n̩0_t_s']]","[8, 1, 2, 1, 3, 4, 1, 1, 1]"
542,"I had been born with no organic, chemical predisposition toward alcohol.",aj1 h_æ0_d b_ɪ0_n b_ɒː1_n w_ɪ0_ð n_əw1 ɒː0|ɡ_æ1|ɲ_ɪ0_k cʰ_ɛ1|m_ɪ0|k_ɫ̩0 p_ɹ_ɪ0|d_ɪ0_s|p_ə0|z_ɪ1|ʃ_ə0_n tʰ_ə0|w_ɒː1_d æ1_ɫ|k_ə0|h_ɒ0_ɫ,I had been born with no or|gan|ic chem|i|cal pre|dis|po|si|tion to|ward al|co|hol,[],[],"['acronym', '1 vowel = 1 syl', '1 vowel = 1 syl', '1 vowel = 1 syl', '1 vowel = 1 syl', '1 vowel = 1 syl', 'dataset', 'dataset', 'dataset', 'dataset', 'dataset']","[['aj1'], ['h_æ0_d'], ['b_ɪ0_n', 'bʲ_iː0_n'], ['b_ɒː1_n'], ['w_ɪ0|i0', 'w_ɪ0_ð', 'w_ɪ0_θ'], ['n_əw1'], ['ɒː0|ɡ_æ1|ɲ_ɪ0_k'], ['cʰ_ɛ1|m_ɪ0|k_ɫ̩0'], ['p_ɹ_ɪ0|d_ɪ0_s|p_ə0|z_ɪ1|ʃ_ə0_n'], ['tʰ_ə0|w_ɒː1_d'], ['æ1_ɫ|k_ə0|h_ɒ0_ɫ']]","[1, 1, 2, 1, 3, 1, 1, 1, 1, 1, 1]"
543,He may anticipate the day of his death.,i0 m_ej1 æ0_n|t_ɪ1|s_ɪ0|pʰ_ej0_t d̪_iː0 d_ej1 ɒ0_v ç_ɪ1_z d_ɛ1_θ,He may an|tic|i|pate the day of his death,[],[],"['1 vowel = 1 syl', '1 vowel = 1 syl', 'dataset', '1 vowel = 1 syl', '1 vowel = 1 syl', '1 vowel = 1 syl', '1 vowel = 1 syl', '1 vowel = 1 syl']","[['i0', 'ç_i0', 'ç_iː0'], ['m_ej1'], ['æ0_n|t_ɪ1|s_ɪ0|pʰ_ej0_t'], ['d̪_iː0', 'd̪_iː0_ʔ', 'd̪_ə0', 'iː0', 'iː0_ʔ', 'l_ə0', 'n_ə0', 's_ə0', 'ð_iː0', 'ð_iː0_ʔ', 'ð_ə0', 'ə0'], ['d_ej1'], ['ɒ0_v', 'ə0', 'ə0_v'], ['ç_ɪ1_z'], ['d_ɛ1_θ']]","[3, 1, 1, 12, 1, 3, 1, 1]"
544,The Italian rancho was a bachelor establishment.,d̪_iː0 aj0|tʰ_æ1|ʎ_n̩0 ɹ_ɑː1_n|tʃ_əw0 w_ɐ0_z ej1 b_æ1|tʃ_ə0|l_ə0 ɪ0_s|t_æ1|b_ʎ_ɪ0|ʃ_m_n̩0_t,The I|tal|ian ran|cho was a bach|e|lor es|tab|lish|ment,[],[],"['1 vowel = 1 syl', 'dataset', 'dataset', '1 vowel = 1 syl', '1 vowel = 1 syl', 'dataset', 'dataset']","[['d̪_iː0', 'd̪_iː0_ʔ', 'd̪_ə0', 'iː0', 'iː0_ʔ', 'l_ə0', 'n_ə0', 's_ə0', 'ð_iː0', 'ð_iː0_ʔ', 'ð_ə0', 'ə0'], ['aj0|tʰ_æ1|ʎ_n̩0', 'ɪ0|tʰ_æ1|ʎ_n̩0'], ['ɹ_ɑː1_n|tʃ_əw0'], ['w_ɐ0_z', 'w_ɒ0_z', 'w_ə0_z'], ['ej1'], ['b_æ1|tʃ_ə0|l_ə0'], ['ɪ0_s|t_æ1|b_ʎ_ɪ0|ʃ_m_n̩0_t']]","[12, 2, 1, 3, 1, 1, 1]"
545,I lost my balance and pitched head foremost into the ooze.,aj1 l_ɒ1_s_t m_aj1 b_æ1|l_n̩0_s n̩0 pʰ_ɪ1_tʃ_t h_ɛ1_d f_ɒː1|m_əw0_s_t ɪ0_n|tʰ_ʉː0 d̪_iː0 ʉː1_z,I lost my bal|ance and pitched head fore|most in|to the ooze,[],[],"['acronym', '1 vowel = 1 syl', '1 vowel = 1 syl', 'dataset', '1 vowel = 1 syl', '1 vowel = 1 syl', '1 vowel = 1 syl', 'dataset', 'dataset', '1 vowel = 1 syl', '1 vowel = 1 syl']","[['aj1'], ['l_ɒ1_s_t'], ['m_aj1'], ['b_æ1|l_n̩0_s'], ['n̩0', 'n̩0_d', 'æ0_n_d', 'ɛ0_n', 'ʔ_æ0_n_d', 'ʔ_ɛ0_n'], ['pʰ_ɪ1_tʃ_t'], ['h_ɛ1_d'], ['f_ɒː1|m_əw0_s_t'], ['ɪ0_n|tʰ_ʉː0'], ['d̪_iː0', 'd̪_iː0_ʔ', 'd̪_ə0', 'iː0', 'iː0_ʔ', 'l_ə0', 'n_ə0', 's_ə0', 'ð_iː0', 'ð_iː0_ʔ', 'ð_ə0', 'ə0'], ['ʉː1_z']]","[1, 1, 1, 1, 6, 1, 1, 1, 1, 12, 1]"
546,Men like Joe Goose dated existence from drunk to drunk.,m_ɛ1_n l_aj1_k dʒ_əw1 ɡ_ʉː1_s d_ej1|ʔ_ɪ0_d ɪ0|ɡ_z_ɪ1_s|t_ə0_n_s f_ɹ_m̩0 d_ɹ_ɐ1_ŋ_k t_ə0 d_ɹ_ɐ1_ŋ_k,Men like Joe Goose dat|ed ex|ist|ence from drunk to drunk,[],[],"['1 vowel = 1 syl', '1 vowel = 1 syl', '1 vowel = 1 syl', '1 vowel = 1 syl', 'dataset', 'dataset', '1 vowel = 1 syl', '1 vowel = 1 syl', '1 vowel = 1 syl', '1 vowel = 1 syl']","[['m_ɛ1_n'], ['l_aj1_k'], ['dʒ_əw1'], ['ɡ_ʉː1_s'], ['d_ej1|ʔ_ɪ0_d'], ['ɪ0|ɡ_z_ɪ1_s|t_ə0_n_s'], ['f_ɹ_m̩0', 'f_ɹ_ɒ0_m'], ['d_ɹ_ɐ1_ŋ_k', 'dʒ_ɹ_ɐ1_ŋ_k'], ['t_ə0', 'tʃ_ʉː0', 'tʰ_ʉː0'], ['d_ɹ_ɐ1_ŋ_k', 'dʒ_ɹ_ɐ1_ŋ_k']]","[1, 1, 1, 1, 1, 1, 2, 2, 3, 2]"
547,"Also, churches and preachers I had never known.",ɒː1_ɫ|s_əw0 tʃ_ɜː1|tʃ_ɪ0_z n̩0 p_ɹ_iː1|tʃ_ə0_z aj1 h_æ0_d n_ɛ1|v_ə0 n_əw1_n,Al|so chur|ches and prea|chers I had nev|er known,[],[],"['dataset', 'SonoriPy', '1 vowel = 1 syl', 'SonoriPy', 'acronym', '1 vowel = 1 syl', 'dataset', '1 vowel = 1 syl']","[['ɒː1_ɫ|s_əw0'], ['tʃ_ɜː1|tʃ_ɪ0_z'], ['n̩0', 'n̩0_d', 'æ0_n_d', 'ɛ0_n', 'ʔ_æ0_n_d', 'ʔ_ɛ0_n'], ['p_ɹ_iː1|tʃ_ə0_z'], ['aj1'], ['h_æ0_d'], ['n_ɛ1|v_ə0'], ['n_əw1_n']]","[1, 1, 6, 1, 1, 1, 1, 1]"
548,Do you know that we weigh every pound of coal we burn.,d_əw1 j_ʉ0 n_əw1 d̪_æ1_t w_iː0 w_ej1 ɛ1|v_ɹ_i0 pʰ_aw1_n_d ɒ0_v kʰ_əw1_ɫ w_iː0 b_ɜː1_n,Do you know that we weigh eve|ry pound of coal we burn,[],[],"['1 vowel = 1 syl', '1 vowel = 1 syl', '1 vowel = 1 syl', '1 vowel = 1 syl', '1 vowel = 1 syl', '1 vowel = 1 syl', 'dataset', '1 vowel = 1 syl', '1 vowel = 1 syl', '1 vowel = 1 syl', '1 vowel = 1 syl', '1 vowel = 1 syl']","[['d_əw1', 'd_ʉː1'], ['j_ʉ0'], ['n_əw1'], ['d̪_æ1_t', 'd̪_æ1_ʔ', 'ð_æ1_t', 'ð_æ1_ʔ'], ['w_iː0'], ['w_ej1'], ['ɛ1|v_ə0|ɹ_i0', 'ɛ1|v_ɹ_i0'], ['pʰ_aw1_n_d'], ['ɒ0_v', 'ə0', 'ə0_v'], ['kʰ_əw1_ɫ'], ['w_iː0'], ['b_ɜː1_n']]","[2, 1, 1, 4, 1, 1, 2, 1, 3, 1, 1, 1]"
549,This also became part of the daily schedule.,d̪_ɪ1_s ɒː1_ɫ|s_əw0 b_ɪ0|cʰ_ej1_m pʰ_ɑː1_t ɒ0_v d̪_iː0 d_ej1|ʎ_i0 ʃ_ɛ1|dʒ_ʉː0_ɫ,This al|so be|came part of the dai|ly sched|ule,[],[],"['1 vowel = 1 syl', 'dataset', 'dataset', '1 vowel = 1 syl', '1 vowel = 1 syl', '1 vowel = 1 syl', 'dataset', 'dataset']","[['d̪_ɪ1_s', 'ð_ɪ1_s'], ['ɒː1_ɫ|s_əw0'], ['b_ɪ0|cʰ_ej1_m'], ['pʰ_ɑː1_t', 'pʰ_ɑː1_ʔ'], ['ɒ0_v', 'ə0', 'ə0_v'], ['d̪_iː0', 'd̪_iː0_ʔ', 'd̪_ə0', 'iː0', 'iː0_ʔ', 'l_ə0', 'n_ə0', 's_ə0', 'ð_iː0', 'ð_iː0_ʔ', 'ð_ə0', 'ə0'], ['d_ej1|ʎ_i0'], ['ʃ_ɛ1|dʒ_ʉː0_ɫ', 'ʃ_ɛ1|dʲ_ʉː0_ɫ']]","[2, 1, 1, 2, 3, 12, 1, 2]"
550,All an appearance can know is mirage.,ɒː1_ɫ n̩0 ə0|p_ɪ1|ɹ_n̩0_s cʰ_æ1_n n_əw1 ɪ0_z m_ɪ1|ɹ_ɑː0_dʒ,All an ap|pear|ance can know is mi|rage,[],[],"['1 vowel = 1 syl', '1 vowel = 1 syl', 'dataset', '1 vowel = 1 syl', '1 vowel = 1 syl', '1 vowel = 1 syl', 'dataset']","[['ɒː1_ɫ'], ['n̩0', 'æ0_n'], ['ə0|p_ɪ1|ɹ_n̩0_s'], ['cʰ_æ1_n', 'k_n̩1'], ['n_əw1'], ['ɪ0_z'], ['m_ɪ1|ɹ_ɑː0_dʒ', 'm_ɪ1|ɹ_ɑː0_ʒ']]","[1, 2, 1, 2, 1, 1, 2]"
551,"Yet he dreams he is immortal, I argue feebly.",j_ɛ1_t i0 d_ɹ_iː1_m_z i0 ɪ0_z ɪ0|m_ɒː1|t_ɫ̩0 aj1 ɑː1|ɟ_ʉː0 fʲ_iː1|b_ʎ_i0,Yet he dreams he is im|mor|tal I ar|gue fee|bly,[],[],"['1 vowel = 1 syl', '1 vowel = 1 syl', '1 vowel = 1 syl', '1 vowel = 1 syl', '1 vowel = 1 syl', 'dataset', 'acronym', 'dataset', 'dataset']","[['j_ɛ1_t', 'j_ɛ1_ʔ'], ['i0', 'ç_i0', 'ç_iː0'], ['d_ɹ_iː1_m_z'], ['i0', 'ç_i0', 'ç_iː0'], ['ɪ0_z'], ['ɪ0|m_ɒː1|t_ɫ̩0', 'ɪ0|m_ɒː1|ʔ_ɫ̩0'], ['aj1'], ['ɑː1|ɟ_ʉː0'], ['fʲ_iː1|b_ʎ_i0']]","[2, 3, 1, 3, 1, 2, 1, 1, 1]"
552,"I am writing these lines in Honolulu, Hawaii.",aj1 æ0_m ɹ_aj1|t_ɪ0_ŋ d̪_iː1_z l_aj1_n_z ɪ1_n h_ɒ0|n_ə0|l_ʉː1|l_ʉː0 h_ə0|w_aj1|i0,I am writ|ing these lines in Hon|o|lu|lu Ha|wai|i,[],[],"['acronym', '1 vowel = 1 syl', 'dataset', '1 vowel = 1 syl', '1 vowel = 1 syl', '1 vowel = 1 syl', 'dataset', 'dataset']","[['aj1'], ['æ0_m'], ['ɹ_aj1|t_ɪ0_ŋ'], ['d̪_iː1_z', 'ð_iː1_z'], ['l_aj1_n_z'], ['ɪ1_n', 'ʔ_ɪ1_n'], ['h_ɒ0|n_ə0|l_ʉː1|l_ʉː0'], ['h_ə0|w_aj1|i0']]","[1, 1, 1, 2, 1, 2, 1, 1]"
553,"Jack London, Waikiki Beach, Honolulu, Oahu.",dʒ_æ1_k l_ɐ1_n|d_ə0_n w_aj1|cʰ_iː0|cʰ_iː0 bʲ_iː1_tʃ h_ɒ0|n_ə0|l_ʉː1|l_ʉː0 əw0|ɑː1|h_ʉː0,Jack Lon|don Wai|ki|ki Beach Hon|o|lu|lu O|a|hu,[],[],"['1 vowel = 1 syl', 'dataset', 'dataset', '1 vowel = 1 syl', 'dataset', 'dataset']","[['dʒ_æ1_k'], ['l_ɐ1_n|d_ə0_n'], ['w_aj1|cʰ_iː0|cʰ_iː0'], ['bʲ_iː1_tʃ'], ['h_ɒ0|n_ə0|l_ʉː1|l_ʉː0'], ['əw0|ɑː1|h_ʉː0']]","[1, 1, 1, 1, 1, 1]"
554,Jerry was so secure in his nook that he did not roll away.,dʒ_ɛ1|ɹ_i0 w_ɐ0_z s_əw1 s_ə0|c_ɒː1 ɪ1_n ç_ɪ1_z n_ʊ1_k d̪_æ1_t i0 d_ɪ1_d n_ɑ1_t ɹ_əw1_ɫ ə0|w_ej1,Jer|ry was so se|cure in his nook that he did not roll a|way,[],[],"['dataset', '1 vowel = 1 syl', '1 vowel = 1 syl', 'dataset', '1 vowel = 1 syl', '1 vowel = 1 syl', '1 vowel = 1 syl', '1 vowel = 1 syl', '1 vowel = 1 syl', '1 vowel = 1 syl', '1 vowel = 1 syl', '1 vowel = 1 syl', 'dataset']","[['dʒ_ɛ1|ɹ_i0'], ['w_ɐ0_z', 'w_ɒ0_z', 'w_ə0_z'], ['s_əw1'], ['s_ə0|c_ɒː1', 's_ə0|c_ʊ1|ə0'], ['ɪ1_n', 'ʔ_ɪ1_n'], ['ç_ɪ1_z'], ['n_ʊ1_k'], ['d̪_æ1_t', 'd̪_æ1_ʔ', 'ð_æ1_t', 'ð_æ1_ʔ'], ['i0', 'ç_i0', 'ç_iː0'], ['d_ɪ1_d'], ['n_ɑ1_t', 'n_ɑ1_ʔ', 'n_ɒ1_t', 'n_ɒ1_ʔ'], ['ɹ_əw1_ɫ'], ['ə0|w_ej1']]","[1, 3, 1, 2, 2, 1, 1, 4, 3, 1, 4, 1, 1]"
555,"Why, he's bought forty pounds of goods from you already.",w_aj1 i0_z b_ɒː1_t f_ɒː1|tʲ_i0 pʰ_aw1_n_d_z ɒ0_v ɡ_ʊ1_d_z f_ɹ_m̩0 j_ʉ0 ɒː0_ɫ|ɹ_ɛ1|dʲ_i0,Why he's bought for|ty pounds of goods from you al|read|y,[],[],"['1 vowel = 1 syl', '1 vowel = 1 syl', '1 vowel = 1 syl', 'dataset', '1 vowel = 1 syl', '1 vowel = 1 syl', '1 vowel = 1 syl', '1 vowel = 1 syl', '1 vowel = 1 syl', 'dataset']","[['w_aj1'], ['i0_z', 'ç_i0_z', 'ç_iː0_z'], ['b_ɒː1_t', 'b_ɒː1_ʔ'], ['f_ɒː1|tʲ_i0'], ['pʰ_aw1_n_d_z'], ['ɒ0_v', 'ə0', 'ə0_v'], ['ɡ_ʊ1_d_z'], ['f_ɹ_m̩0', 'f_ɹ_ɒ0_m'], ['j_ʉ0'], ['ɒː0_ɫ|ɹ_ɛ1|dʲ_i0']]","[1, 3, 2, 1, 1, 3, 1, 2, 1, 1]"
556,The last refugee had passed.,d̪_iː0 l_ɑː1_s_t ɹ_ɛ1|fʲ_ʊ0|dʒ_iː0 h_æ0_d pʰ_ɑː1_s_t,The last ref|u|gee had passed,[],[],"['1 vowel = 1 syl', '1 vowel = 1 syl', 'dataset', '1 vowel = 1 syl', '1 vowel = 1 syl']","[['d̪_iː0', 'd̪_iː0_ʔ', 'd̪_ə0', 'iː0', 'iː0_ʔ', 'l_ə0', 'n_ə0', 's_ə0', 'ð_iː0', 'ð_iː0_ʔ', 'ð_ə0', 'ə0'], ['l_ɑː1_s_t'], ['ɹ_ɛ1|fʲ_ʊ0|dʒ_iː0'], ['h_æ0_d'], ['pʰ_ɑː1_s_t']]","[12, 1, 1, 1, 1]"
